year,sending_country_iso,receiving_country_iso,participants
2015,BG,EE,10
2015,BG,EL,220
2015,BG,ES,196
2015,BG,FI,12
2015,BG,FR,143
2015,BG,HR,28
2015,BG,HU,28
2015,BG,IE,9
2015,BG,IT,163
2015,BG,LI,2
2015,BG,LT,13
2015,BG,LU,4
2015,BG,LV,18
2015,BG,MK,9
2015,BG,MT,54
2015,BG,NL,40
2015,BG,NO,9
2015,BG,PL,173
2015,BG,PT,64
2015,BG,RO,43
2015,BG,SE,14
2015,BG,SI,16
2015,BG,SK,21
2015,BG,TR,154
2015,BG,UK,92
2015,BR,DE,5
2015,BY,CZ,1
2015,BY,DE,9
2015,BY,EE,2
2015,BY,ES,2
2015,BY,FI,2
2015,BY,FR,1
2015,BY,IT,1
2015,BY,LV,6
2015,BY,NO,1
2015,BY,PL,9
2015,BY,PT,7
2015,BY,RO,1
2015,BY,SE,1
2015,BY,SK,1
2015,BY,UK,5
2015,CA,AT,2
2015,CA,DE,6
2015,CA,ES,3
2015,CA,TR,1
2015,CN,AT,2
2015,CN,CZ,1
2015,CN,DE,13
2015,CN,ES,3
2015,CN,FR,7
2015,CN,IE,3
2015,CN,TR,3
2015,CY,AT,5
2015,CY,BE,20
2015,CY,BG,1
2015,CY,CZ,12
2015,CY,DE,11
2015,CY,DK,4
2015,CY,EL,219
2015,CY,ES,73
2015,CY,FI,3
2015,CY,FR,19
2015,CY,HU,6
2015,CY,IE,3
2015,CY,IT,17
2015,CY,LT,4
2015,CY,LU,1
2015,CY,LV,3
2015,CY,MT,2
2015,CY,NL,31
2015,CY,NO,1
2015,CY,PL,8
2015,CY,PT,17
2015,CY,RO,1
2015,CY,SE,10
2015,CY,SI,3
2015,CY,SK,2
2015,CY,TR,5
2015,CY,UK,47
2015,CZ,AT,395
2015,CZ,BE,286
2015,CZ,BG,46
2015,CZ,CY,44
2015,CZ,DE,1100
2015,CZ,DK,137
2015,CZ,EE,124
2015,CZ,EL,206
2015,CZ,ES,681
2015,CZ,FI,442
2015,CZ,FR,672
2015,CZ,HR,69
2015,CZ,HU,75
2015,CZ,IE,127
2015,CZ,IS,26
2015,CZ,IT,352
2015,CZ,LI,7
2015,CZ,LT,114
2015,CZ,LU,9
2015,CZ,LV,51
2015,CZ,ME,1
2015,CZ,MK,3
2015,CZ,MT,34
2015,CZ,NL,271
2015,CZ,NO,233
2015,CZ,PL,226
2015,CZ,PT,474
2015,CZ,RO,19
2015,CZ,RU,2
2015,CZ,SE,275
2015,CZ,SI,226
2015,CZ,SK,101
2015,CZ,TR,235
2015,CZ,UK,565
2015,DE,AL,1
2015,DE,AM,7
2015,DE,AT,1004
2015,DE,AZ,2
2015,DE,BA,4
2015,DE,BE,785
2015,DE,BG,82
2015,DE,BY,3
2015,DE,CY,58
2015,DE,CZ,722
2015,DE,DK,928
2015,DE,EE,340
2015,DE,EL,275
2015,DE,ES,6133
2015,DE,FI,1776
2015,DE,FR,5605
2015,DE,GE,5
2015,DE,HR,119
2015,DE,HU,809
2015,DE,IE,1339
2015,DE,IL,3
2015,DE,IS,188
2015,DE,IT,2093
2015,DE,JO,6
2015,DE,LI,13
2015,DE,LT,239
2015,DE,LU,138
2015,DE,LV,240
2015,DE,MA,2
2015,DE,MK,1
2015,DE,MT,101
2015,DE,NL,1495
2015,DE,NO,1437
2015,DE,PL,1103
2015,DE,PT,921
2015,DE,RO,156
2015,DE,RU,17
2015,DE,SE,2453
2015,DE,SI,194
2015,DE,SK,110
2015,DE,TN,2
2015,DE,TR,2251
2015,DE,UA,5
2015,DE,UK,4608
2015,DK,AM,2
2015,DK,AT,97
2015,DK,BE,119
2015,DK,BG,28
2015,DK,CY,18
2015,DK,CZ,73
2015,DK,DE,531
2015,DK,EE,24
2015,DK,EL,19
2015,DK,ES,501
2015,DK,FI,25
2015,DK,FR,306
2015,DK,HR,1
2015,DK,HU,53
2015,DK,IE,69
2015,DK,IS,35
2015,DK,IT,119
2015,DK,JO,2
2015,DK,LT,62
2015,DK,LV,26
2015,DK,MK,1
2015,DK,MT,26
2015,DK,NL,292
2015,DK,NO,171
2015,DK,PL,44
2015,DK,PT,88
2015,DK,RO,48
2015,DK,SE,87
2015,DK,SI,27
2015,DK,SK,18
2015,DK,TR,119
2015,DK,UK,650
2015,DZ,FR,3
2015,DZ,LV,6
2015,DZ,PT,6
2015,EE,AM,1
2015,EE,AT,36
2015,EE,BE,37
2015,EE,BG,2
2015,EE,BY,1
2015,EE,CY,12
2015,EE,CZ,56
2015,EE,DE,117
2015,EE,DK,19
2015,EE,EL,12
2015,EE,ES,97
2015,EE,FI,92
2015,EE,FR,64
2015,EE,GE,1
2015,EE,HR,3
2015,EE,HU,30
2015,EE,IE,7
2015,EE,IS,5
2015,EE,IT,62
2015,EE,JO,1
2015,EE,LT,6
2015,EE,LV,13
2015,EE,MK,1
2015,EE,MT,4
2015,EE,NL,58
2015,EE,NO,13
2015,EE,PL,18
2015,EE,PT,67
2015,EE,RO,15
2015,EE,SE,33
2015,EE,SI,4
2015,EE,SK,2
2015,EE,TR,25
2015,EE,UK,37
2015,EE,XK,1
2015,EG,AT,1
2015,EG,DE,3
2015,EG,DK,1
2015,EG,ES,1
2015,EG,FR,2
2015,EG,SE,3
2015,EG,UK,2
2015,EL,AT,112
2015,EL,BE,167
2015,EL,BG,32
2015,EL,CY,129
2015,EL,CZ,278
2015,EL,DE,681
2015,EL,DK,61
2015,EL,EE,18
2015,EL,ES,544
2015,EL,FI,98
2015,EL,FR,618
2015,EL,HR,19
2015,EL,HU,90
2015,EL,IE,28
2015,EL,IS,8
2015,EL,IT,325
2015,EL,LT,30
2015,EL,LU,3
2015,EL,LV,13
2015,EL,MT,11
2015,EL,NL,175
2015,EL,NO,38
2015,EL,PL,258
2015,EL,PT,230
2015,EL,RO,40
2015,EL,SE,93
2015,EL,SI,37
2015,EL,SK,45
2015,EL,TR,119
2015,EL,UK,258
2015,ES,AM,2
2015,ES,AT,615
2015,ES,BA,1
2015,ES,BE,1758
2015,ES,BG,155
2015,ES,BY,2
2015,ES,CA,4
2015,ES,CY,37
2015,ES,CZ,1089
2015,ES,DE,3646
2015,ES,DK,544
2015,ES,EE,109
2015,ES,EL,216
2015,ES,FI,783
2015,ES,FR,3432
2015,ES,GE,2
2015,ES,HR,165
2015,ES,HU,503
2015,ES,IE,999
2015,ES,IS,37
2015,ES,IT,6824
2015,ES,JO,4
2015,ES,KR,4
2015,ES,LI,2
2015,ES,LT,280
2015,ES,LU,14
2015,ES,LV,115
2015,ES,MA,2
2015,ES,MD,2
2015,ES,MT,167
2015,ES,NL,1411
2015,ES,NO,555
2015,ES,PL,2979
2015,ES,PS,1
2015,ES,PT,2353
2015,ES,RO,371
2015,ES,RS,1
2015,ES,RU,11
2015,ES,SE,806
2015,ES,SI,292
2015,ES,SK,298
2015,ES,TR,349
2015,ES,UK,3822
2015,ES,US,12
2015,FI,AT,309
2015,FI,BE,198
2015,FI,BG,16
2015,FI,CY,25
2015,FI,CZ,213
2015,FI,DE,962
2015,FI,DK,105
2015,FI,EE,71
2015,FI,EL,61
2015,FI,ES,664
2015,FI,FR,427
2015,FI,HR,29
2015,FI,HU,145
2015,FI,IE,141
2015,FI,IS,35
2015,FI,IT,193
2015,FI,LI,4
2015,FI,LT,31
2015,FI,LU,7
2015,FI,LV,10
2015,FI,MK,1
2015,FI,MT,30
2015,FI,NL,545
2015,FI,NO,72
2015,FI,PL,64
2015,FI,PT,158
2015,FI,RO,8
2015,FI,SE,208
2015,FI,SI,58
2015,FI,SK,27
2015,FI,TN,1
2015,FI,TR,45
2015,FI,UK,563
2015,FI,US,2
2015,FR,AL,6
2015,FR,AM,8
2015,FR,AT,481
2015,FR,BE,1626
2015,FR,BG,121
2015,FR,CA,2
2015,FR,CY,70
2015,FR,CZ,995
2015,FR,DE,4570
2015,FR,DK,638
2015,FR,DZ,2
2015,FR,EE,154
2015,FR,EG,2
2015,FR,EL,341
2015,FR,ES,5991
2015,FR,FI,1294
2015,FR,GE,1
2015,FR,HR,111
2015,FR,HU,711
2015,FR,IE,1981
2015,FR,IS,94
2015,FR,IT,2202
2015,FR,JO,1
2015,FR,JP,4
2015,FR,LT,320
2015,FR,LU,262
2015,FR,LV,151
2015,FR,MA,3
2015,FR,MD,8
2015,FR,ME,5
2015,FR,MK,19
2015,FR,MT,234
2015,FR,NL,1347
2015,FR,NO,969
2015,FR,PL,1167
2015,FR,PS,5
2015,FR,PT,603
2015,FR,RO,436
2015,FR,RS,5
2015,FR,RU,10
2015,FR,SE,1586
2015,FR,SI,164
2015,FR,SK,160
2015,FR,TN,1
2015,FR,TR,794
2015,FR,UA,2
2015,FR,UK,6136
2015,FR,US,5
2015,GE,AT,1
2015,GE,BG,3
2015,GE,CZ,2
2015,GE,DE,9
2015,GE,DK,1
2015,GE,EE,1
2015,GE,ES,7
2015,GE,FI,2
2015,GE,HU,2
2015,GE,IE,2
2015,GE,IT,2
2015,GE,LT,6
2015,GE,LV,2
2015,GE,NO,2
2015,GE,PL,19
2015,GE,PT,6
2015,GE,RO,3
2015,GE,SE,3
2015,GE,SI,1
2015,GE,TR,3
2015,GE,UK,4
2015,HR,AM,1
2015,HR,AT,177
2015,HR,BE,36
2015,HR,BG,6
2015,HR,CY,2
2015,HR,CZ,108
2015,HR,DE,227
2015,HR,DK,14
2015,HR,EE,17
2015,HR,EL,13
2015,HR,ES,149
2015,HR,FI,15
2015,HR,FR,81
2015,HR,HU,30
2015,HR,IE,9
2015,HR,IS,2
2015,HR,IT,138
2015,HR,JO,1
2015,HR,LT,15
2015,HR,LU,1
2015,HR,LV,12
2015,HR,MK,2
2015,HR,MT,12
2015,HR,NL,30
2015,HR,NO,5
2015,HR,PL,152
2015,HR,PT,104
2015,HR,RO,8
2015,HR,RS,1
2015,HR,RU,1
2015,HR,SE,26
2015,HR,SI,107
2015,HR,SK,34
2015,HR,TR,17
2015,HR,UK,37
2015,HU,AL,2
2015,HU,AM,1
2015,HU,AT,207
2015,HU,BE,169
2015,HU,BG,7
2015,HU,CY,74
2015,HU,CZ,101
2015,HU,DE,884
2015,HU,DK,52
2015,HU,EE,39
2015,HU,EL,84
2015,HU,ES,350
2015,HU,FI,155
2015,HU,FR,284
2015,HU,GE,1
2015,HU,HR,35
2015,HU,IE,37
2015,HU,IS,8
2015,HU,IT,374
2015,HU,LI,3
2015,HU,LT,14
2015,HU,LU,1
2015,HU,LV,11
2015,HU,MK,1
2015,HU,MT,27
2015,HU,NL,224
2015,HU,NO,41
2015,HU,PL,158
2015,HU,PT,203
2015,HU,RO,99
2015,HU,RU,2
2015,HU,SE,70
2015,HU,SI,28
2015,HU,SK,26
2015,HU,TR,99
2015,HU,UK,232
2015,ID,AT,2
2015,ID,FR,3
2015,IE,AL,2
2015,IE,AT,77
2015,IE,AU,1
2015,IE,BE,109
2015,IE,BG,6
2015,IE,CY,6
2015,IE,CZ,53
2015,IE,DE,440
2015,IE,DK,56
2015,IE,EE,7
2015,IE,EL,9
2015,IE,ES,539
2015,IE,FI,54
2015,IE,FR,635
2015,IE,GE,1
2015,IE,HK,1
2015,IE,HR,6
2015,IE,HU,28
2015,IE,IS,5
2015,IE,IT,93
2015,IE,LT,2
2015,IE,LU,47
2015,IE,LV,1
2015,IE,MK,1
2015,IE,MT,25
2015,IE,NL,237
2015,IE,NO,21
2015,IE,NZ,1
2015,IE,PL,23
2015,IE,PT,20
2015,IE,SE,88
2015,IE,SI,14
2015,IE,SK,4
2015,IE,TR,8
2015,IE,UK,331
2015,IL,DE,2
2015,IL,DK,1
2015,IL,ES,3
2015,IL,LT,2
2015,IL,NO,1
2015,IN,LV,1
2015,IN,SE,1
2015,IS,AT,10
2015,IS,BE,14
2015,IS,CA,1
2015,IS,CZ,14
2015,IS,DE,39
2015,IS,DK,54
2015,IS,EE,1
2015,IS,EL,7
2015,IS,ES,31
2015,IS,FI,6
2015,IS,FR,13
2015,IS,IE,2
2015,IS,IT,11
2015,IS,LV,1
2015,IS,MT,1
2015,IS,NL,19
2015,IS,NO,23
2015,IS,PL,1
2015,IS,PT,3
2015,IS,SE,26
2015,IS,SI,4
2015,IS,UK,26
2015,IT,AL,14
2015,IT,AM,3
2015,IT,AT,623
2015,IT,BA,2
2015,IT,BE,1523
2015,IT,BG,123
2015,IT,CY,44
2015,IT,CZ,469
2015,IT,DE,3831
2015,IT,DK,382
2015,IT,EE,158
2015,IT,EL,303
2015,IT,ES,9378
2015,IT,FI,526
2015,IT,FR,4218
2015,IT,GE,5
2015,IT,HR,110
2015,IT,HU,404
2015,IT,IE,523
2015,IT,IS,40
2015,IT,JO,1
2015,IT,LI,3
2015,IT,LT,289
2015,IT,LU,33
2015,IT,LV,123
2015,IT,ME,2
2015,IT,MK,2
2015,IT,MT,238
2015,IT,NL,999
2015,IT,NO,380
2015,IT,PL,1170
2015,IT,PT,1777
2015,IT,RO,449
2015,IT,RS,3
2015,IT,RU,5
2015,IT,SE,631
2015,IT,SI,126
2015,IT,SK,156
2015,IT,TN,2
2015,IT,TR,567
2015,IT,UA,3
2015,IT,UK,2520
2015,IT,XK,3
2015,JO,ES,1
2015,JO,FR,1
2015,JO,IT,1
2015,JO,LV,1
2015,JO,RO,6
2015,JP,FR,3
2015,KG,DE,5
2015,KG,SK,1
2015,KR,AT,2
2015,KR,DK,2
2015,KR,ES,4
2015,KR,HU,1
2015,KZ,DE,1
2015,LB,FR,4
2015,LI,BE,4
2015,LI,CY,2
2015,LI,DE,1
2015,LI,DK,1
2015,LI,ES,5
2015,LI,FI,5
2015,LI,FR,1
2015,LI,HU,3
2015,LI,LU,1
2015,LI,MT,1
2015,LI,NL,2
2015,LI,NO,1
2015,LI,PL,1
2015,LI,PT,1
2015,LI,SE,1
2015,LI,TR,2
2015,LI,UK,5
2015,LT,AM,1
2015,LT,AT,80
2015,LT,BE,99
2015,LT,BG,38
2015,LT,CY,87
2015,LT,CZ,210
2015,LT,DE,290
2015,LT,DK,83
2015,LT,EE,58
2015,LT,EL,140
2015,LT,ES,383
2015,LT,FI,135
2015,LT,FR,211
2015,LT,GE,3
2015,LT,HR,65
2015,LT,HU,55
2015,LT,IE,32
2015,LT,IS,4
2015,LT,IT,277
2015,LT,JO,1
2015,LT,LU,5
2015,LT,LV,80
2015,LT,MK,3
2015,LT,MT,73
2015,LT,NL,115
2015,LT,NO,103
2015,LT,PL,125
2015,LT,PT,312
2015,LT,RO,9
2015,LT,RU,1
2015,LT,SE,87
2015,LT,SI,47
2015,LT,SK,41
2015,LT,TR,252
2015,LT,UK,126
2015,LT,XK,1
2015,LU,AT,14
2015,LU,BE,55
2015,LU,BY,1
2015,LU,CZ,6
2015,LU,DE,216
2015,LU,EL,1
2015,LU,ES,32
2015,LU,FI,9
2015,LU,FR,107
2015,LU,GE,1
2015,LU,HU,11
2015,LU,IS,1
2015,LU,IT,7
2015,LU,LI,3
2015,LU,NL,6
2015,LU,PL,2
2015,LU,PT,34
2015,LU,SE,4
2015,LU,SI,1
2015,LU,UK,14
2015,LV,AT,36
2015,LV,BE,43
2015,LV,BG,65
2015,LV,CY,24
2015,LV,CZ,94
2015,LV,DE,204
2015,LV,DK,24
2015,LV,EE,86
2015,LV,EL,96
2015,LV,ES,225
2015,LV,FI,46
2015,LV,FR,84
2015,LV,HR,31
2015,LV,HU,31
2015,LV,IE,8
2015,LV,IS,10
2015,LV,IT,77
2015,LV,LI,2
2015,LV,LT,217
2015,LV,LU,3
2015,LV,MT,17
2015,LV,NL,69
2015,LV,NO,31
2015,LV,PL,55
2015,LV,PT,112
2015,LV,RO,16
2015,LV,SE,56
2015,LV,SI,25
2015,LV,SK,26
2015,LV,TR,68
2015,LV,UK,35
2015,MA,CZ,1
2015,MA,DE,2
2015,MA,ES,1
2015,MA,FR,34
2015,MA,PT,6
2015,MD,DE,1
2015,MD,ES,1
2015,MD,FR,2
2015,MD,HR,1
2015,MD,IT,1
2015,MD,LV,1
2015,MD,NL,1
2015,MD,PL,3
2015,MD,PT,1
2015,MD,RO,2
2015,ME,AT,1
2015,ME,ES,3
2015,ME,HR,1
2015,ME,IT,2
2015,ME,SI,2
2015,MK,AT,5
2015,MK,BG,10
2015,MK,CZ,3
2015,MK,DE,19
2015,MK,ES,6
2015,MK,FR,5
2015,MK,HR,19
2015,MK,IT,9
2015,MK,LT,1
2015,MK,LV,2
2015,MK,NL,3
2015,MK,PL,24
2015,MK,PT,3
2015,MK,RO,25
2015,MK,SE,1
2015,MK,SI,15
2015,MK,SK,4
2015,MK,TR,21
2015,MK,UA,1
2015,MT,AT,3
2015,MT,BE,22
2015,MT,CY,7
2015,MT,CZ,15
2015,MT,DE,5
2015,MT,DK,4
2015,MT,ES,9
2015,MT,FI,9
2015,MT,FR,11
2015,MT,HR,3
2015,MT,HU,2
2015,MT,IE,20
2015,MT,IT,58
2015,MT,LT,2
2015,MT,LV,2
2015,MT,NL,4
2015,MT,NO,2
2015,MT,PL,12
2015,MT,PT,7
2015,MT,SE,5
2015,MT,SK,1
2015,MT,UK,81
2015,MY,LV,1
2015,NL,AT,340
2015,NL,BE,970
2015,NL,BG,23
2015,NL,CY,29
2015,NL,CZ,195
2015,NL,DE,1589
2015,NL,DK,457
2015,NL,EE,34
2015,NL,EL,99
2015,NL,ES,2499
2015,NL,FI,533
2015,NL,FR,906
2015,NL,GE,1
2015,NL,HR,14
2015,NL,HU,265
2015,NL,IE,339
2015,NL,IS,32
2015,NL,IT,616
2015,NL,LT,41
2015,NL,LU,13
2015,NL,LV,42
2015,NL,MD,1
2015,NL,MK,4
2015,NL,MT,252
2015,NL,NL,1
2015,NL,NO,478
2015,NL,PL,144
2015,NL,PT,320
2015,NL,RO,41
2015,NL,RU,1
2015,NL,SE,811
2015,NL,SI,46
2015,NL,SK,14
2015,NL,TR,606
2015,NL,UA,2
2015,NL,UK,2264
2015,NO,AT,68
2015,NO,BE,63
2015,NO,CZ,43
2015,NO,DE,330
2015,NO,DK,173
2015,NO,EE,2
2015,NO,EL,13
2015,NO,ES,191
2015,NO,FI,22
2015,NO,FR,271
2015,NO,HR,1
2015,NO,HU,37
2015,NO,IE,55
2015,NO,IS,13
2015,NO,IT,129
2015,NO,LV,1
2015,NO,MT,10
2015,NO,NL,160
2015,NO,PL,12
2015,NO,PT,76
2015,NO,RO,2
2015,NO,SE,88
2015,NO,SI,6
2015,NO,SK,1
2015,NO,TR,15
2015,NO,UK,268
2015,NP,LV,3
2015,NZ,IE,1
2015,PL,AM,5
2015,PL,AT,289
2015,PL,BA,4
2015,PL,BE,352
2015,PL,BG,137
2015,PL,CY,87
2015,PL,CZ,552
2015,PL,DE,2223
2015,PL,DK,174
2015,PL,EE,58
2015,PL,EL,430
2015,PL,ES,2346
2015,PL,FI,202
2015,PL,FR,1139
2015,PL,GE,20
2015,PL,HR,270
2015,PL,HU,275
2015,PL,IE,105
2015,PL,IL,1
2015,PL,IS,36
2015,PL,IT,1270
2015,PL,JO,2
2015,PL,LI,5
2015,PL,LT,86
2015,PL,LU,14
2015,PL,LV,60
2015,PL,MD,1
2015,PL,MK,9
2015,PL,MT,64
2015,PL,NL,349
2015,PL,NO,254
2015,PL,PT,1324
2015,PL,RO,85
2015,PL,RU,5
2015,PL,SE,181
2015,PL,SI,192
2015,PL,SK,226
2015,PL,TR,407
2015,PL,UA,7
2015,PL,UK,575
2015,PS,AT,1
2015,PS,DE,5
2015,PS,FR,3
2015,PS,IT,2
2015,PS,PL,1
2015,PS,UK,5
2015,PT,AM,1
2015,PT,AT,128
2015,PT,BE,274
2015,PT,BG,52
2015,PT,BR,5
2015,PT,CY,5
2015,PT,CZ,490
2015,PT,DE,460
2015,PT,DK,100
2015,PT,EE,42
2015,PT,EL,69
2015,PT,ES,1692
2015,PT,FI,127
2015,PT,FR,417
2015,PT,HR,94
2015,PT,HU,248
2015,PT,IE,50
2015,PT,IS,3
2015,PT,IT,1035
2015,PT,JO,2
2015,PT,LT,109
2015,PT,LU,7
2015,PT,LV,38
2015,PT,MK,2
2015,PT,MT,16
2015,PT,NL,349
2015,PT,NO,77
2015,PT,PL,1053
2015,PT,PT,13
2015,PT,RO,262
2015,PT,SE,125
2015,PT,SI,154
2015,PT,SK,76
2015,PT,TR,140
2015,PT,UK,370
2015,RO,AT,122
2015,RO,BE,190
2015,RO,BG,24
2015,RO,CY,24
2015,RO,CZ,120
2015,RO,DE,591
2015,RO,DK,91
2015,RO,EE,3
2015,RO,EL,233
2015,RO,ES,582
2015,RO,FI,32
2015,RO,FR,808
2015,RO,HR,30
2015,RO,HU,457
2015,RO,IE,18
2015,RO,IS,35
2015,RO,IT,503
2015,RO,LI,5
2015,RO,LT,27
2015,RO,LU,4
2015,RO,LV,19
2015,RO,MK,1
2015,RO,MT,54
2015,RO,NL,80
2015,RO,NO,72
2015,RO,PL,363
2015,RO,PT,312
2015,RO,RS,2
2015,RO,RU,1
2015,RO,SE,38
2015,RO,SI,22
2015,RO,SK,44
2015,RO,TR,343
2015,RO,UK,145
2015,RS,AT,1
2015,RS,DE,28
2015,RS,DK,1
2015,RS,ES,7
2015,RS,FI,1
2015,RS,FR,1
2015,RS,HR,2
2015,RS,HU,2
2015,RS,IS,1
2015,RS,IT,2
2015,RS,NO,3
2015,RS,PL,1
2015,RS,PT,3
2015,RS,RO,3
2015,RS,SE,2
2015,RS,SI,1
2015,RS,SK,1
2015,RS,UK,1
2015,RU,AT,2
2015,RU,BE,4
2015,RU,CZ,23
2015,RU,DE,25
2015,RU,DK,2
2015,RU,EE,3
2015,RU,EL,1
2015,RU,ES,31
2015,RU,FR,18
2015,RU,HR,1
2015,RU,HU,3
2015,RU,IE,8
2015,RU,IS,1
2015,RU,IT,10
2015,RU,LT,6
2015,RU,LU,1
2015,RU,LV,3
2015,RU,NL,2
2015,RU,NO,1
2015,RU,PL,1
2015,RU,PT,3
2015,RU,RO,3
2015,RU,SE,2
2015,RU,SI,3
2015,RU,SK,1
2015,RU,UK,5
2015,SE,AM,1
2015,SE,AT,175
2015,SE,BE,129
2015,SE,BG,2
2015,SE,CY,2
2015,SE,CZ,100
2015,SE,DE,560
2015,SE,DK,86
2015,SE,EE,6
2015,SE,EL,35
2015,SE,ES,364
2015,SE,FI,32
2015,SE,FR,515
2015,SE,HR,9
2015,SE,HU,31
2015,SE,IE,83
2015,SE,IS,20
2015,SE,IT,264
2015,SE,LT,13
2015,SE,LV,6
2015,SE,MK,1
2015,SE,MT,12
2015,SE,NL,403
2015,SE,NO,56
2015,SE,PL,39
2015,SE,PT,109
2015,SE,RO,5
2015,SE,SI,13
2015,SE,SK,5
2015,SE,TR,80
2015,SE,UK,651
2015,SG,TR,4
2015,SI,AT,172
2015,SI,BA,1
2015,SI,BE,59
2015,SI,CY,1
2015,SI,CZ,135
2015,SI,DE,323
2015,SI,DK,34
2015,SI,EE,10
2015,SI,EL,12
2015,SI,ES,194
2015,SI,FI,49
2015,SI,FR,91
2015,SI,HR,63
2015,SI,HU,16
2015,SI,IE,20
2015,SI,IS,8
2015,SI,IT,60
2015,SI,JO,2
2015,SI,LI,1
2015,SI,LT,12
2015,SI,LU,3
2015,SI,LV,8
2015,SI,MK,3
2015,SI,MT,13
2015,SI,NL,75
2015,SI,NO,24
2015,SI,PL,54
2015,SI,PT,192
2015,SI,RO,4
2015,SI,SE,36
2015,SI,SK,16
2015,SI,TR,48
2015,SI,UK,83
2015,SK,AM,1
2015,SK,AT,164
2015,SK,AZ,3
2015,SK,BA,2
2015,SK,BE,95
2015,SK,BG,15
2015,SK,CY,22
2015,SK,CZ,672
2015,SK,DE,370
2015,SK,DK,19
2015,SK,EE,27
2015,SK,EL,48
2015,SK,ES,313
2015,SK,FI,103
2015,SK,FR,182
2015,SK,GE,2
2015,SK,HR,45
2015,SK,HU,90
2015,SK,IE,23
2015,SK,IS,7
2015,SK,IT,131
2015,SK,LT,74
2015,SK,LU,1
2015,SK,LV,36
2015,SK,MK,3
2015,SK,MT,13
2015,SK,NL,62
2015,SK,NO,50
2015,SK,PL,231
2015,SK,PT,177
2015,SK,RO,11
2015,SK,RU,3
2015,SK,SE,29
2015,SK,SI,74
2015,SK,TR,78
2015,SK,UK,69
2015,TH,DE,2
2015,TH,SK,2
2015,TN,CZ,1
2015,TN,FR,15
2015,TN,IT,1
2015,TN,PT,6
2015,TR,AM,1
2015,TR,AT,172
2015,TR,BA,1
2015,TR,BE,272
2015,TR,BG,49
2015,TR,CZ,676
2015,TR,DE,1936
2015,TR,DK,91
2015,TR,EE,84
2015,TR,EL,135
2015,TR,ES,781
2015,TR,FI,112
2015,TR,FR,591
2015,TR,HR,41
2015,TR,HU,468
2015,TR,IE,29
2015,TR,IT,990
2015,TR,LT,458
2015,TR,LU,1
2015,TR,LV,150
2015,TR,MK,10
2015,TR,MT,19
2015,TR,NL,457
2015,TR,NO,16
2015,TR,PL,3108
2015,TR,PT,551
2015,TR,RO,431
2015,TR,RU,1
2015,TR,SE,224
2015,TR,SI,184
2015,TR,SK,143
2015,TR,UA,3
2015,TR,UK,318
2015,TW,LT,1
2015,UA,AT,8
2015,UA,BE,3
2015,UA,BG,1
2015,UA,CY,3
2015,UA,CZ,6
2015,UA,DE,45
2015,UA,DK,3
2015,UA,EE,6
2015,UA,EL,1
2015,UA,ES,10
2015,UA,FI,1
2015,UA,FR,13
2015,UA,HU,5
2015,UA,IE,1
2015,UA,IT,21
2015,UA,LT,11
2015,UA,LV,8
2015,UA,NO,2
2015,UA,PL,50
2015,UA,PT,11
2015,UA,RO,4
2015,UA,SE,8
2015,UA,SI,2
2015,UA,SK,8
2015,UA,TR,3
2015,UA,UK,10
2015,UK,AM,2
2015,UK,AR,1
2015,UK,AT,300
2015,UK,BA,1
2015,UK,BE,319
2015,UK,BG,20
2015,UK,CL,1
2015,UK,CY,51
2015,UK,CZ,224
2015,UK,DE,2118
2015,UK,DK,344
2015,UK,EE,11
2015,UK,EL,57
2015,UK,ES,3331
2015,UK,FI,218
2015,UK,FR,3974
2015,UK,GE,2
2015,UK,HK,2
2015,UK,HR,19
2015,UK,HU,80
2015,UK,IE,294
2015,UK,IS,32
2015,UK,IT,972
2015,UK,KR,6
2015,UK,LI,3
2015,UK,LT,16
2015,UK,LU,20
2015,UK,LV,6
2015,UK,MK,1
2015,UK,MT,114
2015,UK,MY,1
2015,UK,NL,945
2015,UK,NO,171
2015,UK,PL,77
2015,UK,PT,185
2015,UK,RO,26
2015,UK,RU,1
2015,UK,SE,500
2015,UK,SG,1
2015,UK,SI,19
2015,UK,SK,13
2015,UK,TH,3
2015,UK,TR,97
2015,UK,UA,1
2015,US,DE,1
2015,US,ES,1
2015,US,FR,2
2015,UY,ES,1
2015,VN,FR,1
2015,XK,FR,1
2015,XK,HR,1
2015,XK,NO,1
2015,XK,PL,1
2015,ZA,UK,2
2016,AF,TR,5
2016,AL,AT,1
2016,AL,BE,1
2016,AL,BG,8
2016,AL,CZ,10
2016,AL,DE,20
2016,AL,EL,3
2016,AL,ES,32
2016,AL,FR,1
2016,AL,HR,2
2016,AL,HU,6
2016,AL,IT,45
2016,AL,LT,3
2016,AL,LU,4
2016,AL,LV,2
2016,AL,NL,1
2016,AL,NO,8
2016,AL,PL,14
2016,AL,PT,5
2016,AL,RO,9
2016,AL,SE,2
2016,AL,SI,1
2016,AL,SK,1
2016,AL,TR,17
2016,AM,AT,5
2016,AM,BE,3
2016,AM,BG,16
2016,AM,CZ,8
2016,AM,DE,22
2016,AM,DK,2
2016,AM,EE,5
2016,AM,EL,6
2016,AM,ES,10
2016,AM,FI,5
2016,AM,FR,26
2016,AM,HR,2
2016,AM,HU,5
2016,AM,IT,27
2016,AM,LT,4
2016,AM,LV,1
2016,AM,NO,5
2016,AM,PL,26
2016,AM,PT,8
